,MovieTitle,chg_ON,chg_ON_abs
2006-01-20,ドクター・ドリトル,-0.0014739032425871484,0.0014739032425871484
2006-01-27,マイノリティ・リポート,0.006535947712418344,0.006535947712418344
2006-02-03,風の谷のナウシカ,0.00320648046578344,0.00320648046578344
2006-02-10,スチュアート・リトル,0.0009354536950420905,0.0009354536950420905
2006-02-17,ニューヨークの恋人,0.001696065128900974,0.001696065128900974
2006-03-10,耳をすませば,0.007020808661816937,0.007020808661816937
2006-03-24,Shallweダンス？,-0.00415043198373716,0.00415043198373716
2006-03-31,ワイルド・エンジェル,0.003915893419596561,0.003915893419596561
2006-04-07,tokyotower,0.004760690300093533,0.004760690300093533
2006-04-14,スコーピオンキング,-0.0024439575257036244,0.0024439575257036244
2006-04-21,S.W.A.T.,-0.015049740668310484,0.015049740668310484
2006-04-28,リーグ・オブ・レジェンド／時空を超えた戦い,-0.0051609517144855606,0.0051609517144855606
2006-05-05,ゲロッパ！,,
2006-05-12,もののけ姫,-0.001274929423549773,0.001274929423549773
2006-05-19,ザ・グリード,0.0014318954716306678,0.0014318954716306678
2006-05-26,エンド・オブ・デイズ,0.004108610217935048,0.004108610217935048
2006-06-02,エボリューション,-0.010015066914827576,0.010015066914827576
2006-06-09,パニック・ルーム,0.0033359669914845903,0.0033359669914845903
2006-06-30,戦国自衛隊1549,-0.004709576138147498,0.004709576138147498
2006-07-14,デイライト,0.01080567081604426,0.01080567081604426
2006-07-21,ハウルの動く城,-0.0001719542601667614,0.0001719542601667614
2006-07-28,となりのトトロ,-0.007787488102448659,0.007787488102448659
2006-08-04,釣りバカ日誌5,-0.008935542639021438,0.008935542639021438
2006-08-11,妖怪大戦争,0.0046676462961362805,0.0046676462961362805
2006-08-18,ロック・ユー！,-0.002671492588762515,0.002671492588762515
2006-08-25,タッチ,0.0008534607834769507,0.0008534607834769507
2006-09-08,ルパン三世セブンデイズ・ラプソディ,0.00421396628826965,0.00421396628826965
2006-09-15,ホーム・アローン3,0.0017849553761155438,0.0017849553761155438
2006-09-22,スピード,0.0011166466242913198,0.0011166466242913198
2006-09-29,スピード2,-8.470986869962648e-05,8.470986869962648e-05
2006-10-06,エアフォース・ワン,0.009152542372881342,0.009152542372881342
2006-10-13,ハムナプトラ2黄金のピラミッド,0.005118737937400347,0.005118737937400347
2006-10-20,まだまだあぶない刑事,0.00202754076201736,0.00202754076201736
2006-10-27,DEATHNOTE（前編）,-0.008184963294236763,0.008184963294236763
2006-11-10,平成狸合戦ぽんぽこ,-0.0007651109410863658,0.0007651109410863658
2006-11-17,レーシング・ストライプス,-0.004055081524034839,0.004055081524034839
2006-11-24,ベートーベン,-0.0070483066872959205,0.0070483066872959205
2006-12-01,ALWAYS三丁目の夕日,-0.0054371278156555595,0.0054371278156555595
2006-12-08,ホーム・アローン,0.0075403016120645225,0.0075403016120645225
2006-12-15,ラッシュアワー,0.0013573125212080997,0.0013573125212080997
2006-12-22,たそがれ清兵衛,0.0032944754181449616,0.0032944754181449616
2007-01-12,ShallｗeDance?,-0.001743027888446281,0.001743027888446281
2007-01-19,SHINOBI,0.0008250825082507781,0.0008250825082507781
2007-01-26,赤い月,-0.00041138719763050325,0.00041138719763050325
2007-02-02,千と千尋の神隠し,0.0019044464684938643,0.0019044464684938643
